zip_file,log_file,latitude,longitude,timestamp
All2024-06-27-16-34-39+0500.zip,aplog.02,41.33030697,69.35594746,06-27 16:32:05.952
All2024-06-27-16-34-39+0500.zip,aplog.02,41.33072576,69.35633067,06-27 16:32:15.953
All2024-06-27-16-34-39+0500.zip,aplog.02,41.33145683,69.35697656,06-27 16:32:25.931
All2024-06-27-16-34-39+0500.zip,aplog.02,41.33240123,69.35782587,06-27 16:32:35.938
All2024-06-27-16-34-39+0500.zip,aplog.02,41.33332466,69.35866658,06-27 16:32:45.952
All2024-06-27-16-34-39+0500.zip,aplog.03,41.33819573,69.33936032,06-27 16:29:35.936
All2024-06-27-16-34-39+0500.zip,aplog.03,41.3374105,69.34072901,06-27 16:29:45.953
All2024-06-27-16-34-39+0500.zip,aplog.03,41.33630702,69.34258432,06-27 16:29:55.947
All2024-06-27-16-34-39+0500.zip,aplog.03,41.3351936,69.34442634,06-27 16:30:05.945
All2024-06-27-16-34-39+0500.zip,aplog.03,41.33408759,69.34626268,06-27 16:30:15.931
All2024-06-27-16-34-39+0500.zip,aplog.03,41.33291675,69.34821184,06-27 16:30:25.947
All2024-06-27-16-34-39+0500.zip,aplog.03,41.33171951,69.35025964,06-27 16:30:35.949
All2024-06-27-16-34-39+0500.zip,aplog.03,41.33043345,69.35241205,06-27 16:30:45.939
All2024-06-27-16-34-39+0500.zip,aplog.03,41.32939948,69.3541523,06-27 16:30:55.942
All2024-06-27-16-34-39+0500.zip,aplog.03,41.32918133,69.35449082,06-27 16:31:05.923
All2024-06-27-16-34-39+0500.zip,aplog.03,41.32909357,69.35465656,06-27 16:31:15.938
All2024-06-27-16-34-39+0500.zip,aplog.04,41.32984517,69.33033914,06-27 16:27:55.940
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33071816,69.33126303,06-27 16:28:05.927
All2024-06-27-16-34-39+0500.zip,aplog.04,41.3318706,69.33246473,06-27 16:28:15.927
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33313646,69.33380058,06-27 16:28:25.935
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33405395,69.33475717,06-27 16:28:35.945
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33410528,69.33479222,06-27 16:28:45.948
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33410595,69.33478521,06-27 16:28:55.929
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33461861,69.33534117,06-27 16:29:05.949
All2024-06-27-16-34-39+0500.zip,aplog.04,41.33600561,69.33681371,06-27 16:29:15.926
All2024-06-27-16-34-39+0500.zip,aplog.04,41.3374763,69.33838488,06-27 16:29:25.953
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32220218,69.32209685,06-27 16:26:25.919
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32327821,69.32323444,06-27 16:26:35.924
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32435605,69.32446156,06-27 16:26:45.949
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32512353,69.32533488,06-27 16:26:55.940
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32547133,69.32569668,06-27 16:27:05.948
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32615805,69.3263706,06-27 16:27:15.921
All2024-06-27-16-34-39+0500.zip,aplog.05,41.3270201,69.32727386,06-27 16:27:25.932
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32798054,69.32832483,06-27 16:27:35.928
All2024-06-27-16-34-39+0500.zip,aplog.05,41.32911491,69.32957788,06-27 16:27:45.936
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31647971,69.31634986,06-27 16:24:55.962
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31647964,69.31634992,06-27 16:25:05.943
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31647867,69.31634973,06-27 16:25:15.953
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31712669,69.31684235,06-27 16:25:25.931
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31813925,69.31788519,06-27 16:25:35.934
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31907609,69.31885693,06-27 16:25:45.944
All2024-06-27-16-34-39+0500.zip,aplog.06,41.31994889,69.31973212,06-27 16:25:55.928
All2024-06-27-16-34-39+0500.zip,aplog.06,41.32032411,69.32018515,06-27 16:26:05.934
All2024-06-27-16-34-39+0500.zip,aplog.06,41.32117374,69.32104258,06-27 16:26:15.953
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31126435,69.3131719,06-27 16:23:25.951
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31241737,69.31388419,06-27 16:23:35.933
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31261626,69.3139981,06-27 16:23:45.938
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31294963,69.31419396,06-27 16:23:55.921
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31424268,69.31497448,06-27 16:24:05.927
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31567727,69.31584473,06-27 16:24:15.935
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31646218,69.31633607,06-27 16:24:25.944
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31647754,69.3163455,06-27 16:24:35.919
All2024-06-27-16-34-39+0500.zip,aplog.07,41.31647959,69.31634976,06-27 16:24:45.928
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30407233,69.30632794,06-27 16:21:45.942
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30500862,69.3067335,06-27 16:21:55.931
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30599078,69.30772917,06-27 16:22:05.931
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30691992,69.30906198,06-27 16:22:15.952
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30773211,69.31024712,06-27 16:22:25.927
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30864829,69.31143183,06-27 16:22:35.956
All2024-06-27-16-34-39+0500.zip,aplog.08,41.30973804,69.31222461,06-27 16:22:45.923
All2024-06-27-16-34-39+0500.zip,aplog.08,41.31019501,69.31251003,06-27 16:22:55.920
All2024-06-27-16-34-39+0500.zip,aplog.08,41.31019866,69.31252648,06-27 16:23:05.925
All2024-06-27-16-34-39+0500.zip,aplog.08,41.31029283,69.31258352,06-27 16:23:15.925
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30264957,69.30580997,06-27 16:20:05.941
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30265254,69.30580978,06-27 16:20:15.929
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30269019,69.30582579,06-27 16:20:25.921
All2024-06-27-16-34-39+0500.zip,aplog.09,41.3026849,69.30582807,06-27 16:20:35.919
All2024-06-27-16-34-39+0500.zip,aplog.09,41.3027166,69.3058482,06-27 16:20:45.939
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30297219,69.30591225,06-27 16:20:55.945
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30306099,69.30596266,06-27 16:21:05.952
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30306398,69.30594122,06-27 16:21:15.946
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30306224,69.30594218,06-27 16:21:25.927
All2024-06-27-16-34-39+0500.zip,aplog.09,41.30333263,69.30606859,06-27 16:21:35.923
All2024-06-27-16-34-39+0500.zip,aplog.10,41.29876305,69.30823985,06-27 16:18:25.940
All2024-06-27-16-34-39+0500.zip,aplog.10,41.29903366,69.30644888,06-27 16:18:35.953
All2024-06-27-16-34-39+0500.zip,aplog.10,41.29927233,69.30509779,06-27 16:18:45.920
All2024-06-27-16-34-39+0500.zip,aplog.10,41.29989916,69.30494795,06-27 16:18:55.939
All2024-06-27-16-34-39+0500.zip,aplog.10,41.30094962,69.30527973,06-27 16:19:05.935
All2024-06-27-16-34-39+0500.zip,aplog.10,41.3017421,69.30552029,06-27 16:19:15.937
All2024-06-27-16-34-39+0500.zip,aplog.10,41.3023791,69.30575958,06-27 16:19:25.921
All2024-06-27-16-34-39+0500.zip,aplog.10,41.3026116,69.30581524,06-27 16:19:35.944
All2024-06-27-16-34-39+0500.zip,aplog.10,41.30261398,69.3057805,06-27 16:19:45.921
All2024-06-27-16-34-39+0500.zip,aplog.10,41.3026141,69.30578209,06-27 16:19:55.956
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29417603,69.32130961,06-27 16:16:55.940
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29467467,69.3197172,06-27 16:17:05.937
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29522283,69.3181481,06-27 16:17:15.938
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29595048,69.31652161,06-27 16:17:25.961
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29668941,69.31488412,06-27 16:17:35.920
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29708675,69.31386307,06-27 16:17:45.934
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29746828,69.31275614,06-27 16:17:55.948
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29807772,69.31094488,06-27 16:18:05.945
All2024-06-27-16-34-39+0500.zip,aplog.11,41.29838538,69.30996974,06-27 16:18:15.945
All2024-06-27-16-34-39+0500.zip,aplog.12,41.29051169,69.32865932,06-27 16:15:55.934
All2024-06-27-16-34-39+0500.zip,aplog.12,41.2913259,69.3274935,06-27 16:16:05.955
All2024-06-27-16-34-39+0500.zip,aplog.12,41.29212803,69.32627756,06-27 16:16:15.926
All2024-06-27-16-34-39+0500.zip,aplog.12,41.29286715,69.32486171,06-27 16:16:25.918
All2024-06-27-16-34-39+0500.zip,aplog.12,41.29344595,69.3234712,06-27 16:16:35.939
All2024-06-27-16-34-39+0500.zip,aplog.12,41.29378719,69.32255884,06-27 16:16:45.926
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28771389,69.33047431,06-27 16:14:45.946
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28805067,69.33046773,06-27 16:14:55.926
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28859732,69.3297511,06-27 16:15:05.972
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28901435,69.32976437,06-27 16:15:15.949
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28923203,69.3300537,06-27 16:15:25.952
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28924266,69.33007056,06-27 16:15:35.942
All2024-06-27-16-34-39+0500.zip,aplog.13,41.28970976,69.32966427,06-27 16:15:45.924
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28688152,69.32921707,06-27 16:13:35.941
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28688181,69.32921665,06-27 16:13:45.941
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28688178,69.32921663,06-27 16:13:55.939
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28687754,69.32920601,06-27 16:14:05.960
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28686925,69.32916152,06-27 16:14:15.924
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28692366,69.32941321,06-27 16:14:25.946
All2024-06-27-16-34-39+0500.zip,aplog.14,41.28725431,69.32988229,06-27 16:14:35.947
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688128,69.32921874,06-27 16:11:25.943
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688111,69.32921882,06-27 16:11:35.937
All2024-06-27-16-34-39+0500.zip,aplog.15,41.286881,69.32921893,06-27 16:11:45.942
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688113,69.32921874,06-27 16:11:55.939
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688113,69.32921876,06-27 16:12:05.946
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688104,69.329219,06-27 16:12:15.946
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688108,69.32921861,06-27 16:12:25.944
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688113,69.32921829,06-27 16:12:35.943
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688127,69.32921809,06-27 16:12:45.940
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688134,69.32921784,06-27 16:12:55.954
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688136,69.32921768,06-27 16:13:05.941
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688149,69.3292174,06-27 16:13:15.919
All2024-06-27-16-34-39+0500.zip,aplog.15,41.28688152,69.32921713,06-27 16:13:25.938
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688079,69.32922014,06-27 16:09:15.939
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688086,69.32922022,06-27 16:09:25.943
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688111,69.32922022,06-27 16:09:35.938
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688131,69.32922002,06-27 16:09:45.942
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688125,69.32921983,06-27 16:09:55.943
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688128,69.3292197,06-27 16:10:05.920
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688136,69.32921936,06-27 16:10:15.927
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688128,69.32921946,06-27 16:10:25.943
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688108,69.32921954,06-27 16:10:35.928
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688101,69.32921954,06-27 16:10:45.942
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688104,69.32921936,06-27 16:10:55.956
All2024-06-27-16-34-39+0500.zip,aplog.16,41.286881,69.32921935,06-27 16:11:05.944
All2024-06-27-16-34-39+0500.zip,aplog.16,41.28688113,69.329219,06-27 16:11:15.941
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28687975,69.32922034,06-27 16:06:55.922
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28687974,69.32922057,06-27 16:07:05.943
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28687983,69.32922036,06-27 16:07:15.948
All2024-06-27-16-34-39+0500.zip,aplog.17,41.2868798,69.32922058,06-27 16:07:25.944
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28687997,69.32922016,06-27 16:07:35.950
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688016,69.32921988,06-27 16:07:45.939
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688018,69.32922021,06-27 16:07:55.943
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688017,69.32922023,06-27 16:08:05.943
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688017,69.32921984,06-27 16:08:15.948
All2024-06-27-16-34-39+0500.zip,aplog.17,41.2868803,69.32922009,06-27 16:08:25.952
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688026,69.32922024,06-27 16:08:35.940
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688018,69.32922028,06-27 16:08:45.941
All2024-06-27-16-34-39+0500.zip,aplog.17,41.2868803,69.32922041,06-27 16:08:55.947
All2024-06-27-16-34-39+0500.zip,aplog.17,41.28688057,69.32922021,06-27 16:09:05.941
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687842,69.32921916,06-27 16:04:35.942
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687861,69.32921935,06-27 16:04:45.937
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687852,69.32921949,06-27 16:04:55.941
All2024-06-27-16-34-39+0500.zip,aplog.18,41.2868787,69.32921948,06-27 16:05:05.928
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687894,69.32921949,06-27 16:05:15.944
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687913,69.32921952,06-27 16:05:25.945
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687914,69.32921948,06-27 16:05:35.946
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687933,69.3292195,06-27 16:05:45.946
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687931,69.32921967,06-27 16:05:55.939
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687952,69.32921979,06-27 16:06:05.941
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687966,69.32921967,06-27 16:06:15.942
All2024-06-27-16-34-39+0500.zip,aplog.18,41.2868799,69.32921953,06-27 16:06:25.950
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687993,69.32921988,06-27 16:06:35.939
All2024-06-27-16-34-39+0500.zip,aplog.18,41.28687981,69.32921999,06-27 16:06:45.943
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687925,69.32921804,06-27 16:02:15.948
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687887,69.32921864,06-27 16:02:25.924
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687868,69.32921881,06-27 16:02:35.916
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687866,69.32921884,06-27 16:02:45.943
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687823,69.32921922,06-27 16:02:55.944
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687804,69.32921959,06-27 16:03:05.945
All2024-06-27-16-34-39+0500.zip,aplog.19,41.286878,69.32921947,06-27 16:03:15.950
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687777,69.32921984,06-27 16:03:25.940
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687768,69.32922004,06-27 16:03:35.938
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687792,69.32921971,06-27 16:03:45.944
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687814,69.3292193,06-27 16:03:55.944
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687836,69.32921922,06-27 16:04:05.941
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687844,69.32921929,06-27 16:04:15.945
All2024-06-27-16-34-39+0500.zip,aplog.19,41.28687844,69.32921922,06-27 16:04:25.939
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28687996,69.32921564,06-27 16:00:05.942
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688019,69.3292155,06-27 16:00:15.927
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688033,69.32921544,06-27 16:00:25.922
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688031,69.32921563,06-27 16:00:35.935
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688019,69.32921583,06-27 16:00:45.919
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688018,69.3292161,06-27 16:00:55.943
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688014,69.32921607,06-27 16:01:05.938
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688002,69.32921638,06-27 16:01:15.941
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28688017,69.32921638,06-27 16:01:25.941
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28687989,69.3292167,06-27 16:01:35.921
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28687974,69.32921687,06-27 16:01:45.940
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28687948,69.32921726,06-27 16:01:55.940
All2024-06-27-16-34-39+0500.zip,aplog.20,41.28687933,69.32921779,06-27 16:02:05.939
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688,69.32921508,06-27 15:58:05.921
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688012,69.32921533,06-27 15:58:15.944
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688028,69.32921492,06-27 15:58:25.946
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688081,69.32921458,06-27 15:58:35.944
All2024-06-27-16-34-39+0500.zip,aplog.21,41.2868809,69.32921465,06-27 15:58:45.942
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688105,69.32921459,06-27 15:58:55.924
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688114,69.32921455,06-27 15:59:05.940
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688069,69.32921513,06-27 15:59:15.938
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688068,69.32921523,06-27 15:59:25.940
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688047,69.32921533,06-27 15:59:35.943
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28688026,69.32921559,06-27 15:59:45.940
All2024-06-27-16-34-39+0500.zip,aplog.21,41.28687997,69.32921581,06-27 15:59:55.944
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28687867,69.32921239,06-27 15:55:45.942
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28687939,69.32921206,06-27 15:55:55.930
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28687977,69.32921211,06-27 15:56:05.938
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688026,69.32921225,06-27 15:56:15.944
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688026,69.32921232,06-27 15:56:25.945
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688014,69.32921302,06-27 15:56:35.942
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688024,69.32921342,06-27 15:56:45.944
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28687991,69.32921404,06-27 15:56:55.929
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688023,69.32921384,06-27 15:57:05.952
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688006,69.32921416,06-27 15:57:15.920
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688061,69.32921396,06-27 15:57:25.934
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688056,69.32921413,06-27 15:57:35.945
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688033,69.32921462,06-27 15:57:45.935
All2024-06-27-16-34-39+0500.zip,aplog.22,41.28688003,69.32921495,06-27 15:57:55.931
All2024-06-27-16-34-39+0500.zip,aplog.23,41.2868758,69.32921488,06-27 15:53:25.936
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687588,69.32921482,06-27 15:53:35.948
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687604,69.32921436,06-27 15:53:45.942
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687635,69.32921415,06-27 15:53:55.941
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687644,69.32921385,06-27 15:54:05.944
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687669,69.3292139,06-27 15:54:15.940
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687664,69.32921423,06-27 15:54:25.946
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687682,69.32921402,06-27 15:54:35.941
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687701,69.32921388,06-27 15:54:45.927
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687726,69.32921363,06-27 15:54:55.943
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687757,69.32921325,06-27 15:55:05.921
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687761,69.32921314,06-27 15:55:15.941
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687784,69.32921298,06-27 15:55:25.943
All2024-06-27-16-34-39+0500.zip,aplog.23,41.28687847,69.32921257,06-27 15:55:35.940
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687655,69.32921183,06-27 15:51:15.939
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687663,69.3292117,06-27 15:51:25.943
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687682,69.32921195,06-27 15:51:35.941
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687651,69.32921255,06-27 15:51:45.941
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687714,69.32921208,06-27 15:51:55.925
All2024-06-27-16-34-39+0500.zip,aplog.24,41.2868771,69.32921229,06-27 15:52:05.941
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687696,69.3292126,06-27 15:52:15.949
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687666,69.32921315,06-27 15:52:25.943
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687636,69.32921356,06-27 15:52:35.930
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687602,69.32921389,06-27 15:52:45.940
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687573,69.3292144,06-27 15:52:55.923
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687552,69.32921481,06-27 15:53:05.925
All2024-06-27-16-34-39+0500.zip,aplog.24,41.28687594,69.32921473,06-27 15:53:15.943
All2024-06-27-16-34-39+0500.zip,aplog.25,41.2868766,69.32921027,06-27 15:48:55.942
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687691,69.32921008,06-27 15:49:05.939
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687701,69.32920996,06-27 15:49:15.940
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687731,69.32920946,06-27 15:49:25.942
All2024-06-27-16-34-39+0500.zip,aplog.25,41.2868773,69.32920927,06-27 15:49:35.942
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687702,69.32920951,06-27 15:49:45.946
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687716,69.32920954,06-27 15:49:55.937
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687685,69.32920995,06-27 15:50:05.950
All2024-06-27-16-34-39+0500.zip,aplog.25,41.286877,69.32921018,06-27 15:50:15.944
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687659,69.32921069,06-27 15:50:25.941
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687679,69.32921056,06-27 15:50:35.945
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687675,69.32921081,06-27 15:50:45.938
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687675,69.32921111,06-27 15:50:55.946
All2024-06-27-16-34-39+0500.zip,aplog.25,41.28687653,69.32921165,06-27 15:51:05.943
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28686004,69.32923725,06-27 15:46:45.939
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28685992,69.32923729,06-27 15:46:55.939
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28685988,69.32923729,06-27 15:47:05.917
All2024-06-27-16-34-39+0500.zip,aplog.26,41.2868601,69.32923683,06-27 15:47:15.923
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28686031,69.32923645,06-27 15:47:25.943
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28686039,69.32923621,06-27 15:47:35.942
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28686051,69.32923569,06-27 15:47:45.942
All2024-06-27-16-34-39+0500.zip,aplog.26,41.2868733,69.3292241,06-27 15:47:55.941
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28687637,69.32920925,06-27 15:48:05.948
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28687648,69.32920933,06-27 15:48:15.947
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28687673,69.32920937,06-27 15:48:25.943
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28687651,69.32920986,06-27 15:48:35.934
All2024-06-27-16-34-39+0500.zip,aplog.26,41.28687654,69.32920999,06-27 15:48:45.918
All2024-06-27-16-34-39+0500.zip,aplog.27,41.28686218,69.32923444,06-27 15:44:35.949
All2024-06-27-16-34-39+0500.zip,aplog.27,41.28686241,69.32923429,06-27 15:44:45.944
All2024-06-27-16-34-39+0500.zip,aplog.27,41.28686241,69.32923431,06-27 15:44:55.940
All2024-06-27-16-34-39+0500.zip,aplog.27,41.28686216,69.3292346,06-27 15:45:05.944
All2024-06-27-16-34-39+0500.zip,aplog.27,41.28686188,69.32923487,06-27 15:45:15.946
All2024-06-27-16-34-39+0500.zip,aplog.27,41.28686161,69.32923536,06-27 15:45:25.941
